 -4.1636944E-05 -5.5517095E-05  1.2116336E-05
 -3.9411934E-05 -5.4301749E-05  1.1712367E-05
 -3.7292295E-05 -5.3066557E-05  1.1319231E-05
 -3.5275429E-05 -5.1818719E-05  1.0937219E-05
 -3.3358363E-05 -5.0564584E-05  1.0566522E-05
 -3.1537838E-05 -4.9309700E-05  1.0207235E-05
 -2.9810395E-05 -4.8058911E-05  9.8593782E-06
 -2.8172446E-05 -4.6816407E-05  9.5229034E-06
 -2.6620317E-05 -4.5585788E-05  9.1977090E-06
 -2.5150306E-05 -4.4370125E-05  8.8836468E-06
 -2.3758723E-05 -4.3172015E-05  8.5805314E-06
 -2.2441907E-05 -4.1993630E-05  8.2881434E-06
 -2.1196269E-05 -4.0836756E-05  8.0062428E-06
 -2.0018297E-05 -3.9702853E-05  7.7345676E-06
 -1.8904579E-05 -3.8593083E-05  7.4728428E-06
 -1.7851815E-05 -3.7508340E-05  7.2207818E-06
 -1.6856820E-05 -3.6449292E-05  6.9780913E-06
 -1.5916532E-05 -3.5416408E-05  6.7444726E-06
 -1.5028020E-05 -3.4409972E-05  6.5196273E-06
 -1.4188476E-05 -3.3430129E-05  6.3032553E-06
 -1.3395224E-05 -3.2476881E-05  6.0950597E-06
 -1.2645713E-05 -3.1550124E-05  5.8947462E-06
 -1.1937516E-05 -3.0649655E-05  5.7020256E-06
 -1.1268335E-05 -2.9775189E-05  5.5166142E-06
 -1.0635981E-05 -2.8926373E-05  5.3382350E-06
 -1.0038387E-05 -2.8102799E-05  5.1666175E-06
 -9.4735942E-06 -2.7304004E-05  5.0014983E-06
 -8.9397499E-06 -2.6529497E-05  4.8426223E-06
 -8.4351041E-06 -2.5778747E-05  4.6897421E-06
 -7.9580041E-06 -2.5051206E-05  4.5426186E-06
 -7.5068892E-06 -2.4346302E-05  4.4010208E-06
 -7.0802876E-06 -2.3663453E-05  4.2647252E-06
 -6.6768116E-06 -2.3002072E-05  4.1335184E-06
 -6.2951522E-06 -2.2361564E-05  4.0071918E-06
 -5.9340759E-06 -2.1741331E-05  3.8855483E-06
 -5.5924215E-06 -2.1140782E-05  3.7683956E-06
 -5.2690939E-06 -2.0559326E-05  3.6555505E-06
 -4.9630626E-06 -1.9996380E-05  3.5468370E-06
 -4.6733558E-06 -1.9451367E-05  3.4420859E-06
 -4.3990599E-06 -1.8923720E-05  3.3411354E-06
 -4.1393132E-06 -1.8412888E-05  3.2438302E-06
 -3.8933058E-06 -1.7918321E-05  3.1500213E-06
 -3.6602735E-06 -1.7439488E-05  3.0595666E-06
 -3.4394980E-06 -1.6975873E-05  2.9723290E-06
 -3.2303017E-06 -1.6526965E-05  2.8881784E-06
 -3.0320475E-06 -1.6092275E-05  2.8069899E-06
 -2.8441348E-06 -1.5671321E-05  2.7286433E-06
 -2.6659977E-06 -1.5263638E-05  2.6530242E-06
 -2.4971037E-06 -1.4868778E-05  2.5800234E-06
 -2.3369505E-06 -1.4486300E-05  2.5095360E-06
 -2.1850651E-06 -1.4115780E-05  2.4414614E-06
 -2.0410018E-06 -1.3756809E-05  2.3757038E-06
 -1.9043399E-06 -1.3408989E-05  2.3121715E-06
 -1.7746834E-06 -1.3071937E-05  2.2507768E-06
 -1.6516587E-06 -1.2745281E-05  2.1914354E-06
  4.3526361E-05  2.3204577E-05 -7.9591955E-06
  3.3151231E-05  2.5826859E-05 -6.0432440E-06
  2.2346418E-05  2.7746421E-05 -4.0645537E-06
  1.1247790E-05  2.8917177E-05 -2.0431078E-06
  0.0000000E+00  2.9310640E-05  0.0000000E+00
 -1.1247790E-05  2.8917177E-05  2.0431078E-06
 -2.2346418E-05  2.7746421E-05  4.0645537E-06
 -3.3151231E-05  2.5826859E-05  6.0432440E-06
 -4.3526361E-05  2.3204577E-05  7.9591955E-06
 -5.3348536E-05  1.9941293E-05  9.7940219E-06
 -6.2510218E-05  1.6111777E-05  1.1531351E-05
 -7.0922004E-05  1.1800848E-05  1.3157142E-05
 -7.8514095E-05  7.1001400E-06  1.4659914E-05
 -8.5237007E-05  2.1048013E-06  1.6030861E-05
 -9.1061338E-05 -3.0896665E-06  1.7263876E-05
 -9.5976888E-05 -8.3902996E-06  1.8355473E-05
 -9.9991128E-05 -1.3709172E-05  1.9304644E-05
 -1.0312720E-04 -1.8965426E-05  2.0112640E-05
 -1.0542164E-04 -2.4086796E-05  2.0782714E-05
 -1.0692188E-04 -2.9010631E-05  2.1319831E-05
 -1.0768376E-04 -3.3684431E-05  2.1730360E-05
 -1.0776911E-04 -3.8065955E-05  2.2021779E-05
 -1.0724352E-04 -4.2122967E-05  2.2202377E-05
 -1.0617427E-04 -4.5832690E-05  2.2280985E-05
 -1.0462864E-04 -4.9181024E-05  2.2266730E-05
 -1.0267241E-04 -5.2161657E-05  2.2168824E-05
 -1.0036871E-04 -5.4775042E-05  2.1996379E-05
 -9.7777149E-05 -5.7027391E-05  2.1758262E-05
 -9.4953160E-05 -5.8929640E-05  2.1462974E-05
 -9.1947593E-05 -6.0496499E-05  2.1118569E-05
 -8.8806511E-05 -6.1745552E-05  2.0732579E-05
 -8.5571133E-05 -6.2696461E-05  2.0311982E-05
 -8.2277889E-05 -6.3370244E-05  1.9863182E-05
 -7.8958634E-05 -6.3788662E-05  1.9392004E-05
 -7.5640848E-05 -6.3973734E-05  1.8903691E-05
 -7.2347968E-05 -6.3947293E-05  1.8402940E-05
 -6.9099689E-05 -6.3730651E-05  1.7893914E-05
 -6.5912325E-05 -6.3344349E-05  1.7380275E-05
 -6.2799118E-05 -6.2807958E-05  1.6865220E-05
 -5.9770613E-05 -6.2139938E-05  1.6351520E-05
 -5.6834964E-05 -6.1357554E-05  1.5841546E-05
 -5.3998225E-05 -6.0476839E-05  1.5337313E-05
 -5.1264651E-05 -5.9512564E-05  1.4840517E-05
 -4.8636946E-05 -5.8478250E-05  1.4352560E-05
 -4.6116500E-05 -5.7386209E-05  1.3874590E-05
 -4.3703589E-05 -5.6247580E-05  1.3407526E-05
 -4.1397579E-05 -5.5072393E-05  1.2952087E-05
 -3.9197079E-05 -5.3869622E-05  1.2508815E-05
 -3.7100079E-05 -5.2647269E-05  1.2078104E-05
 -3.5104098E-05 -5.1412419E-05  1.1660211E-05
 -3.3206263E-05 -5.0171315E-05  1.1255283E-05
 -3.1403433E-05 -4.8929436E-05  1.0863370E-05
 -2.9692246E-05 -4.7691552E-05  1.0484439E-05
 -2.8069215E-05 -4.6461791E-05  1.0118389E-05
 -2.6530759E-05 -4.5243716E-05  9.7650609E-06
 -2.5073268E-05 -4.4040353E-05  9.4242487E-06
 -2.3693134E-05 -4.2854266E-05  9.0957092E-06
 -2.2386779E-05 -4.1687606E-05  8.7791659E-06
 -2.1150685E-05 -4.0542145E-05  8.4743224E-06
 -1.9981413E-05 -3.9419327E-05  8.1808594E-06
 -1.8875618E-05 -3.8320297E-05  7.8984467E-06
 -1.7830060E-05 -3.7245951E-05  7.6267461E-06
 -1.6841608E-05 -3.6196954E-05  7.3654110E-06
 -1.5907257E-05 -3.5173773E-05  7.1140939E-06
 -1.5024122E-05 -3.4176694E-05  6.8724476E-06
 -1.4189442E-05 -3.3205863E-05  6.6401271E-06
 -1.3400582E-05 -3.2261294E-05  6.4167898E-06
 -1.2655031E-05 -3.1342886E-05  6.2021008E-06
 -1.1950399E-05 -3.0450445E-05  5.9957301E-06
 -1.1284416E-05 -2.9583691E-05  5.7973562E-06
 -1.0654930E-05 -2.8742283E-05  5.6066642E-06
 -1.0059897E-05 -2.7925818E-05  5.4233501E-06
 -9.4973875E-06 -2.7133847E-05  5.2471182E-06
 -8.9655705E-06 -2.6365884E-05  5.0776812E-06
 -8.4627181E-06 -2.5621412E-05  4.9147625E-06
 -7.9871979E-06 -2.4899889E-05  4.7580952E-06
 -7.5374678E-06 -2.4200755E-05  4.6074215E-06
 -7.1120735E-06 -2.3523438E-05  4.4624940E-06
 -6.7096421E-06 -2.2867358E-05  4.3230734E-06
 -6.3288794E-06 -2.2231930E-05  4.1889311E-06
 -5.9685653E-06 -2.1616566E-05  4.0598470E-06
 -5.6275499E-06 -2.1020682E-05  3.9356100E-06
 -5.3047497E-06 -2.0443696E-05  3.8160179E-06
 -4.9991440E-06 -1.9885034E-05  3.7008765E-06
 -4.7097706E-06 -1.9344126E-05  3.5900002E-06
 -4.4357243E-06 -1.8820416E-05  3.4832108E-06
 -4.1761518E-06 -1.8313352E-05  3.3803383E-06
 -3.9302490E-06 -1.7822400E-05  3.2812195E-06
 -3.6972597E-06 -1.7347033E-05  3.1856989E-06
 -3.4764707E-06 -1.6886739E-05  3.0936271E-06
 -3.2672106E-06 -1.6441016E-05  3.0048618E-06
 -3.0688468E-06 -1.6009379E-05  2.9192663E-06
 -2.8807835E-06 -1.5591353E-05  2.8367108E-06
 -2.7024591E-06 -1.5186481E-05  2.7570704E-06
 -2.5333450E-06 -1.4794314E-05  2.6802263E-06
 -2.3729424E-06 -1.4414421E-05  2.6060648E-06
 -2.2207817E-06 -1.4046382E-05  2.5344766E-06
 -2.0764196E-06 -1.3689792E-05  2.4653582E-06
 -1.9394388E-06 -1.3344258E-05  2.3986104E-06
 -1.8094454E-06 -1.3009400E-05  2.3341377E-06
 -1.6860682E-06 -1.2684853E-05  2.2718498E-06
  4.2719388E-05  2.1658296E-05 -8.7247563E-06
  3.2533699E-05  2.4210476E-05 -6.6260127E-06
  2.1928743E-05  2.6078578E-05 -4.4572344E-06
  1.1037131E-05  2.7217888E-05 -2.2407137E-06
  0.0000000E+00  2.7600774E-05  0.0000000E+00
 -1.1037131E-05  2.7217888E-05  2.2407137E-06
 -2.1928743E-05  2.6078578E-05  4.4572344E-06
 -3.2533699E-05  2.4210476E-05  6.6260127E-06
 -4.2719388E-05  2.1658296E-05  8.7247563E-06
 -5.2365423E-05  1.8481926E-05  1.0732982E-05
 -6.1366707E-05  1.4753937E-05  1.2632478E-05
 -6.9635753E-05  1.0556681E-05  1.4407672E-05
 -7.7104138E-05  5.9791528E-06  1.6045880E-05
 -8.3723200E-05  1.1138067E-06  1.7537430E-05
 -8.9463814E-05 -3.9465172E-06  1.8875689E-05
 -9.4315583E-05 -9.1113934E-06  2.0056968E-05
 -9.8285323E-05 -1.4295239E-05  2.1080356E-05
 -1.0139516E-04 -1.9419289E-05  2.1947464E-05
 -1.0368033E-04 -2.4413090E-05  2.2662134E-05
 -1.0518672E-04 -2.9215495E-05  2.3230106E-05
 -1.0596853E-04 -3.3775192E-05  2.3658675E-05
 -1.0608583E-04 -3.8050832E-05  2.3956340E-05
 -1.0560245E-04 -4.2010779E-05  2.4132487E-05
 -1.0458396E-04 -4.5632605E-05  2.4197074E-05
 -1.0309597E-04 -4.8902330E-05  2.4160359E-05
 -1.0120274E-04 -5.1813560E-05  2.4032664E-05
 -9.8965967E-05 -5.4366519E-05  2.3824174E-05
 -9.6444004E-05 -5.6567042E-05  2.3544766E-05
 -9.3691146E-05 -5.8425609E-05  2.3203891E-05
 -9.0757268E-05 -5.9956397E-05  2.2810471E-05
 -8.7687593E-05 -6.1176419E-05  2.2372831E-05
 -8.4522631E-05 -6.2104729E-05  2.1898664E-05
 -8.1298254E-05 -6.2761734E-05  2.1395010E-05
 -7.8045843E-05 -6.3168620E-05  2.0868241E-05
 -7.4792544E-05 -6.3346801E-05  2.0324094E-05
 -7.1561502E-05 -6.3317573E-05  1.9767678E-05
 -6.8372239E-05 -6.3101710E-05  1.9203506E-05
 -6.5240936E-05 -6.2719286E-05  1.8635539E-05
 -6.2180785E-05 -6.2189407E-05  1.8067216E-05
 -5.9202317E-05 -6.1530140E-05  1.7501499E-05
 -5.6313696E-05 -6.0758375E-05  1.6940920E-05
 -5.3521046E-05 -5.9889811E-05  1.6387612E-05
 -5.0828690E-05 -5.8938924E-05  1.5843356E-05
 -4.8239435E-05 -5.7918973E-05  1.5309617E-05
 -4.5754772E-05 -5.6842036E-05  1.4787580E-05
 -4.3375112E-05 -5.5719058E-05  1.4278180E-05
 -4.1099935E-05 -5.4559885E-05  1.3782139E-05
 -3.8927981E-05 -5.3373347E-05  1.3299986E-05
 -3.6857382E-05 -5.2167310E-05  1.2832090E-05
 -3.4885772E-05 -5.0948755E-05  1.2378677E-05
 -3.3010412E-05 -4.9723829E-05  1.1939853E-05
 -3.1228283E-05 -4.8497939E-05  1.1515623E-05
 -2.9536142E-05 -4.7275782E-05  1.1105903E-05
 -2.7930615E-05 -4.6061446E-05  1.0710540E-05
 -2.6408234E-05 -4.4858443E-05  1.0329321E-05
 -2.4965488E-05 -4.3669770E-05  9.9619838E-06
 -2.3598866E-05 -4.2497970E-05  9.6082276E-06
 -2.2304885E-05 -4.1345167E-05  9.2677219E-06
 -2.1080110E-05 -4.0213130E-05  8.9401119E-06
 -1.9921186E-05 -3.9103288E-05  8.6250238E-06
 -1.8824840E-05 -3.8016788E-05  8.3220757E-06
 -1.7787901E-05 -3.6954527E-05  8.0308737E-06
 -1.6807309E-05 -3.5917164E-05  7.7510231E-06
 -1.5880116E-05 -3.4905181E-05  7.4821269E-06
 -1.5003492E-05 -3.3918866E-05  7.2237899E-06
 -1.4174730E-05 -3.2958378E-05  6.9756220E-06
 -1.3391242E-05 -3.2023738E-05  6.7372380E-06
 -1.2650561E-05 -3.1114854E-05  6.5082604E-06
 -1.1950339E-05 -3.0231547E-05  6.2883205E-06
 -1.1288344E-05 -2.9373550E-05  6.0770576E-06
 -1.0662458E-05 -2.8540531E-05  5.8741230E-06
 -1.0070671E-05 -2.7732103E-05  5.6791769E-06
 -9.5110790E-06 -2.6947828E-05  5.4918910E-06
 -8.9818832E-06 -2.6187234E-05  5.3119479E-06
 -8.4813782E-06 -2.5449814E-05  5.1390425E-06
 -8.0079544E-06 -2.4735040E-05  4.9728787E-06
 -7.5600924E-06 -2.4042365E-05  4.8131737E-06
 -7.1363561E-06 -2.3371231E-05  4.6596542E-06
 -6.7353908E-06 -2.2721066E-05  4.5120587E-06
 -6.3559191E-06 -2.2091295E-05  4.3701361E-06
 -5.9967351E-06 -2.1481346E-05  4.2336446E-06
 -5.6567042E-06 -2.0890644E-05  4.1023545E-06
 -5.3347544E-06 -2.0318615E-05  3.9760434E-06
 -5.0298772E-06 -1.9764697E-05  3.8545013E-06
 -4.7411213E-06 -1.9228330E-05  3.7375241E-06
 -4.4675908E-06 -1.8708964E-05  3.6249191E-06
 -4.2084421E-06 -1.8206061E-05  3.5165010E-06
 -3.9628790E-06 -1.7719090E-05  3.4120928E-06
 -3.7301531E-06 -1.7247536E-05  3.3115252E-06
 -3.5095582E-06 -1.6790891E-05  3.2146368E-06
 -3.3004289E-06 -1.6348666E-05  3.1212728E-06
 -3.1021391E-06 -1.5920377E-05  3.0312865E-06
 -2.9140979E-06 -1.5505559E-05  2.9445364E-06
 -2.7357491E-06 -1.5103760E-05  2.8608881E-06
 -2.5665684E-06 -1.4714539E-05  2.7802134E-06
 -2.4060607E-06 -1.4337470E-05  2.7023896E-06
 -2.2537608E-06 -1.3972138E-05  2.6272992E-06
 -2.1092289E-06 -1.3618143E-05  2.5548304E-06
 -1.9720505E-06 -1.3275098E-05  2.4848766E-06
 -1.8418352E-06 -1.2942629E-05  2.4173355E-06
 -1.7182140E-06 -1.2620371E-05  2.3521095E-06
  4.1795494E-05  2.0202217E-05 -9.4649649E-06
  3.1826683E-05  2.2680058E-05 -7.1893664E-06
  2.1450540E-05  2.4493549E-05 -4.8367760E-06
  1.0795940E-05  2.5599471E-05 -2.4316907E-06
  0.0000000E+00  2.5971123E-05  0.0000000E+00
 -1.0795940E-05  2.5599471E-05  2.4316907E-06
 -2.1450540E-05  2.4493549E-05  4.8367760E-06
 -3.1826683E-05  2.2680058E-05  7.1893664E-06
 -4.1795494E-05  2.0202217E-05  9.4649649E-06
 -5.1239884E-05  1.7117916E-05  1.1641081E-05
 -6.0057551E-05  1.3497337E-05  1.3697748E-05
 -6.8163194E-05  9.4201459E-06  1.5617919E-05
 -7.5489974E-05  4.9724817E-06  1.7387747E-05
 -8.1990140E-05  2.4387600E-07  1.8996720E-05
 -8.7634900E-05 -4.6757023E-06  2.0437685E-05
 -9.2413604E-05 -9.6985577E-06  2.1706737E-05
 -9.6332311E-05 -1.4741619E-05  2.2803039E-05
 -9.9411984E-05 -1.9728357E-05  2.3728524E-05
 -1.0168635E-04 -2.4590232E-05  2.4487579E-05
 -1.0319955E-04 -2.9267672E-05  2.5086671E-05
 -1.0400386E-04 -3.3710610E-05  2.5533956E-05
 -1.0415738E-04 -3.7878595E-05  2.5838908E-05
 -1.0372190E-04 -4.1740590E-05  2.6011949E-05
 -1.0276103E-04 -4.5274483E-05  2.6064105E-05
 -1.0133850E-04 -4.8466361E-05  2.6006717E-05
 -9.9516801E-05 -5.1309697E-05  2.5851172E-05
 -9.7356045E-05 -5.3804404E-05  2.5608675E-05
 -9.4913106E-05 -5.5955879E-05  2.5290083E-05
 -9.2241004E-05 -5.7774065E-05  2.4905758E-05
 -8.9388501E-05 -5.9272523E-05  2.4465462E-05
 -8.6399872E-05 -6.0467613E-05  2.3978295E-05
 -8.3314837E-05 -6.1377723E-05  2.3452638E-05
 -8.0168611E-05 -6.2022576E-05  2.2896149E-05
 -7.6992066E-05 -6.2422703E-05  2.2315749E-05
 -7.3811927E-05 -6.2598891E-05  2.1717648E-05
 -7.0651055E-05 -6.2571802E-05  2.1107358E-05
 -6.7528759E-05 -6.2361680E-05  2.0489750E-05
 -6.4461085E-05 -6.1988052E-05  1.9869069E-05
 -6.1461156E-05 -6.1469553E-05  1.9248999E-05
 -5.8539485E-05 -6.0823812E-05  1.8632702E-05
 -5.5704269E-05 -6.0067330E-05  1.8022864E-05
 -5.2961688E-05 -5.9215454E-05  1.7421738E-05
 -5.0316161E-05 -5.8282345E-05  1.6831198E-05
 -4.7770602E-05 -5.7280999E-05  1.6252774E-05
 -4.5326633E-05 -5.6223253E-05  1.5687689E-05
 -4.2984797E-05 -5.5119839E-05  1.5136900E-05
 -4.0744719E-05 -5.3980435E-05  1.4601135E-05
 -3.8605289E-05 -5.2813710E-05  1.4080917E-05
 -3.6564776E-05 -5.1627412E-05  1.3576591E-05
 -3.4620971E-05 -5.0428403E-05  1.3088357E-05
 -3.2771277E-05 -4.9222748E-05  1.2616284E-05
 -3.1012809E-05 -4.8015776E-05  1.2160334E-05
 -2.9342464E-05 -4.6812132E-05  1.1720379E-05
 -2.7756992E-05 -4.5615856E-05  1.1296214E-05
 -2.6253048E-05 -4.4430417E-05  1.0887577E-05
 -2.4827243E-05 -4.3258791E-05  1.0494150E-05
 -2.3476172E-05 -4.2103497E-05  1.0115581E-05
 -2.2196453E-05 -4.0966657E-05  9.7514840E-06
 -2.0984751E-05 -3.9850023E-05  9.4014504E-06
 -1.9837800E-05 -3.8755032E-05  9.0650556E-06
 -1.8752413E-05 -3.7682828E-05  8.7418630E-06
 -1.7725497E-05 -3.6634308E-05  8.4314315E-06
 -1.6754064E-05 -3.5610155E-05  8.1333155E-06
 -1.5835236E-05 -3.4610843E-05  7.8470712E-06
 -1.4966246E-05 -3.3636687E-05  7.5722573E-06
 -1.4144443E-05 -3.2687854E-05  7.3084398E-06
 -1.3367297E-05 -3.1764375E-05  7.0551919E-06
 -1.2632388E-05 -3.0866184E-05  6.8120953E-06
 -1.1937416E-05 -2.9993105E-05  6.5787422E-06
 -1.1280190E-05 -2.9144898E-05  6.3547363E-06
 -1.0658631E-05 -2.8321241E-05  6.1396931E-06
 -1.0070767E-05 -2.7521766E-05  5.9332392E-06
 -9.5147261E-06 -2.6746053E-05  5.7350153E-06
 -8.9887390E-06 -2.5993641E-05  5.5446740E-06
 -8.4911308E-06 -2.5264042E-05  5.3618805E-06
 -8.0203172E-06 -2.4556743E-05  5.1863130E-06
 -7.5748017E-06 -2.3871211E-05  5.0176623E-06
 -7.1531708E-06 -2.3206901E-05  4.8556312E-06
 -6.7540900E-06 -2.2563258E-05  4.6999348E-06
 -6.3763000E-06 -2.1939723E-05  4.5503007E-06
 -6.0186135E-06 -2.1335729E-05  4.4064664E-06
 -5.6799090E-06 -2.0750720E-05  4.2681822E-06
 -5.3591311E-06 -2.0184132E-05  4.1352087E-06
 -5.0552835E-06 -1.9635414E-05  4.0073169E-06
 -4.7674271E-06 -1.9104020E-05  3.8842882E-06
 -4.4946778E-06 -1.8589408E-05  3.7659127E-06
 -4.2362012E-06 -1.8091050E-05  3.6519909E-06
 -3.9912115E-06 -1.7608427E-05  3.5423325E-06
 -3.7589682E-06 -1.7141028E-05  3.4367547E-06
 -3.5387734E-06 -1.6688362E-05  3.3350841E-06
 -3.3299693E-06 -1.6249942E-05  3.2371540E-06
 -3.1319360E-06 -1.5825295E-05  3.1428065E-06
 -2.9440889E-06 -1.5413963E-05  3.0518902E-06
 -2.7658775E-06 -1.5015502E-05  2.9642606E-06
 -2.5967825E-06 -1.4629477E-05  2.8797799E-06
 -2.4363142E-06 -1.4255467E-05  2.7983169E-06
 -2.2840109E-06 -1.3893066E-05  2.7197459E-06
 -2.1394371E-06 -1.3541880E-05  2.6439473E-06
 -2.0021823E-06 -1.3201528E-05  2.5708066E-06
 -1.8718592E-06 -1.2871637E-05  2.5002148E-06
 -1.7481021E-06 -1.2551854E-05  2.4320680E-06
  4.0761024E-05  1.8834769E-05 -1.0168435E-05
  3.1035077E-05  2.1234331E-05 -7.7245904E-06
  2.0915131E-05  2.2990278E-05 -5.1972843E-06
  1.0525901E-05  2.4061006E-05 -2.6130654E-06
  0.0000000E+00  2.4420813E-05  0.0000000E+00
 -1.0525901E-05  2.4061006E-05  2.6130654E-06
 -2.0915131E-05  2.2990278E-05  5.1972843E-06
 -3.1035077E-05  2.1234331E-05  7.7245904E-06
 -4.0761024E-05  1.8834769E-05  1.0168435E-05
 -4.9979593E-05  1.5847341E-05  1.2504454E-05
 -5.8591584E-05  1.2339655E-05  1.4711038E-05
 -6.6514163E-05  8.3884979E-06  1.6769751E-05
 -7.3682233E-05  4.0769396E-06  1.8665647E-05
 -8.0049082E-05 -5.0861144E-07  2.0387406E-05
 -8.5586275E-05 -5.2812561E-06  2.1927362E-05
 -9.0282876E-05 -1.0156210E-05  2.3281387E-05
 -9.4144110E-05 -1.5053070E-05  2.4448675E-05
 -9.7189630E-05 -1.9897672E-05  2.5431436E-05
 -9.9451478E-05 -2.4623494E-05  2.6234537E-05
 -1.0097185E-04 -2.9172617E-05  2.6865091E-05
 -1.0180087E-04 -3.3496250E-05  2.7332047E-05
 -1.0199440E-04 -3.7554873E-05  2.7645761E-05
 -1.0161200E-04 -4.1318035E-05  2.7817612E-05
 -1.0071506E-04 -4.4763914E-05  2.7859622E-05
 -9.9365243E-05 -4.7878624E-05  2.7784134E-05
 -9.7623044E-05 -5.0655453E-05  2.7603523E-05
 -9.5546784E-05 -5.3093932E-05  2.7329965E-05
 -9.3191724E-05 -5.5198961E-05  2.6975231E-05
 -9.0609443E-05 -5.6979858E-05  2.6550550E-05
 -8.7847475E-05 -5.8449510E-05  2.6066484E-05
 -8.4949024E-05 -5.9623548E-05  2.5532865E-05
 -8.1952938E-05 -6.0519618E-05  2.4958739E-05
 -7.8893703E-05 -6.1156716E-05  2.4352359E-05
 -7.5801603E-05 -6.1554631E-05  2.3721173E-05
 -7.2702926E-05 -6.1733474E-05  2.3071849E-05
 -6.9620197E-05 -6.1713254E-05  2.2410302E-05
 -6.6572480E-05 -6.1513601E-05  2.1741740E-05
 -6.3575695E-05 -6.1153478E-05  2.1070702E-05
 -6.0642869E-05 -6.0651026E-05  2.0401114E-05
 -5.7784506E-05 -6.0023394E-05  1.9736330E-05
 -5.5008830E-05 -5.9286678E-05  1.9079196E-05
 -5.2322092E-05 -5.8455858E-05  1.8432094E-05
 -4.9728813E-05 -5.7544770E-05  1.7796991E-05
 -4.7232028E-05 -5.6566125E-05  1.7175484E-05
 -4.4833501E-05 -5.5531513E-05  1.6568843E-05
 -4.2533924E-05 -5.4451455E-05  1.5978056E-05
 -4.0333085E-05 -5.3335447E-05  1.5403857E-05
 -3.8230031E-05 -5.2192016E-05  1.4846769E-05
 -3.6223199E-05 -5.1028765E-05  1.4307122E-05
 -3.4310538E-05 -4.9852461E-05  1.3785094E-05
 -3.2489614E-05 -4.8669081E-05  1.3280721E-05
 -3.0757696E-05 -4.7483882E-05  1.2793930E-05
 -2.9111827E-05 -4.6301458E-05  1.2324552E-05
 -2.7548902E-05 -4.5125802E-05  1.1872337E-05
 -2.6065713E-05 -4.3960357E-05  1.1436975E-05
 -2.4658993E-05 -4.2808075E-05  1.1018100E-05
 -2.3325463E-05 -4.1671468E-05  1.0615310E-05
 -2.2061857E-05 -4.0552641E-05  1.0228168E-05
 -2.0864947E-05 -3.9453353E-05  9.8562168E-06
 -1.9731562E-05 -3.8375038E-05  9.4989819E-06
 -1.8658615E-05 -3.7318856E-05  9.1559778E-06
 -1.7643097E-05 -3.6285714E-05  8.8267152E-06
 -1.6682101E-05 -3.5276298E-05  8.5107022E-06
 -1.5772825E-05 -3.4291108E-05  8.2074503E-06
 -1.4912571E-05 -3.3330478E-05  7.9164747E-06
